DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount,Media
2020-05-29 09:32:52+00:00,1266301470934089730,"Хадера: у двух медсестер обнаружен коронавирус:

https://t.co/7nbhRa45Lw https://t.co/dqCnjdzSF8",mignewsfeed,ru,,0,1,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLOeaIUMAAjLO1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLOeaIUMAAjLO1?format=jpg&name=orig', altText=None)]"
2020-05-29 09:31:41+00:00,1266301174602280964,"Коронавирус поражает мозги чиновников, - Кочетков

https://t.co/S7xMCzhdBV https://t.co/jInQoptXY4",ua24uanet,ru,,1,2,2,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLONMYUMAAAffW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLONMYUMAAAffW?format=jpg&name=orig', altText=None)]"
2020-05-29 09:31:11+00:00,1266301048391524359,"В «ЛНР» признали 396 случаев коронавируса 

Согласно проведенным исследованиям 28 мая, в ОРЛО выявлено три новых случая заболевания COVID-19 #ЛНР #коронавирус https://t.co/ddiXBbpiuT",Lugansk0642ua,ru,"['ЛНР', 'коронавирус']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLOF54UEAI9XKU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLOF54UEAI9XKU?format=jpg&name=orig', altText=None)]"
2020-05-29 09:30:49+00:00,1266300955399618561,"Това е единственият член на клуба, който не намали своята заплата заради кризата с коронавирус.

Клубният президент Дирк Циглер обяви, че 29-годишният нападател Себастиан Полтер няма да играе повече за Юнион Берлин.  #СебастианПолтер #ЮнионБерлин https://t.co/wOr0WtMiml https://t.co/RXMfQbevpo",1x2help,bg,"['СебастианПолтер', 'ЮнионБерлин']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLOAd-VAAUKBMC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLOAd-VAAUKBMC?format=jpg&name=orig', altText=None)]"
2020-05-29 09:30:42+00:00,1266300927541010438,"В Киеве  наблюдается позитивная динамика по COVID-19

https://t.co/m9DbBDbKBP
В Киеве за сутки больше людей выздоровели от коронавируса, чем заболели. #коронавирус #карантин #Киев #44 ua https://t.co/jpVQoYYxgM",kyiv44ua,ru,"['коронавирус', 'карантин', 'Киев']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLN-2GUYAcSxR0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLN-2GUYAcSxR0?format=jpg&name=orig', altText=None)]"
2020-05-29 09:30:31+00:00,1266300882783621121,"Коронавирус поражает мозги чиновников, - Кочетков https://t.co/7AscWCKoDH

Зеленский, как обычно, отмалчивается и делает вид, что ничего не происходит… https://t.co/2U25pQxRK8",ua24val,ru,,0,1,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLN8OdUcAAripO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLN8OdUcAAripO?format=jpg&name=orig', altText=None)]"
2020-05-29 09:30:29+00:00,1266300872100704259,"Коронавирус в Воронежской области, 29 мая:
– 104 новых случая за последние сутки;
– 1857 человек заболели с начала пандемии
(https://t.co/X425SDpEhk)",VorNadzor,ru,,0,0,1,0,
2020-05-29 09:30:20+00:00,1266300836755300352,"Свободное передвижение французов по стране, открытие музеев, парков и кафе, возвращение старшеклассников в лицеи — такова дорожная карта начинающегося во Франции 2 июня очередного этапа выхода из режима самоизоляции:
https://t.co/SZcCzGFqa1

#коронавирус #coronavirus https://t.co/sS9q9uympn",tass_agency,ru,"['коронавирус', 'coronavirus']",1,0,2,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLN5b0U4AAFKmG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLN5b0U4AAFKmG?format=jpg&name=orig', altText=None)]"
2020-05-29 09:30:06+00:00,1266300776898416641,Бразилия обновила суточный антирекорд коронавируса #бразилия #антирекорд #коронавирус https://t.co/mIMVorjIwy,ruainform,ru,"['бразилия', 'антирекорд', 'коронавирус']",0,0,0,0,
2020-05-29 09:30:00+00:00,1266300750474272773,Коронавирус в Украине: сократилось число болеющих COVID-19 - https://t.co/7RH42rBcPb #Киев #Новости #Украина https://t.co/n2saKSLDnb,kyivcity_net,ru,"['Киев', 'Новости', 'Украина']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLN0gbU4AEaPsE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLN0gbU4AEaPsE?format=jpg&name=orig', altText=None)]"
2020-05-29 09:28:54+00:00,1266300476397457408,В Самарскую область коронавирус завезли из других регионов https://t.co/0rO55ipRI6 https://t.co/jIAVBGbDSJ,sovanews63,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLNj8ZUcAEzPSn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLNj8ZUcAEzPSn?format=jpg&name=orig', altText=None)]"
2020-05-29 09:27:32+00:00,1266300129989914624,"В Петербурге с 1 июня вновь будут действовать льготные проездные
#Общество #Коронавирус
https://t.co/BavMarmDaS https://t.co/TUqLmScIGt",runews24ru,ru,"['Общество', 'Коронавирус']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLNPVVUwAMnV67?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLNPVVUwAMnV67?format=jpg&name=orig', altText=None)]"
2020-05-29 09:26:38+00:00,1266299902843207680,В Краснодарском крае коронавирус подтвердился еще у 80 больных https://t.co/kMU1mmsEGA,dj_sharkee,ru,,0,0,0,0,
2020-05-29 09:26:17+00:00,1266299814557257729,"На днях в округе задержали троих молодых людей, которых подозревают в том, что они предлагали в Интернете фальшивые экспресс-тесты на коронавирус от 350 рублей за штуку. #САО 
https://t.co/WwAIQa8JwC",severstolizy,ru,['САО'],0,0,0,0,
2020-05-29 09:25:45+00:00,1266299681899855872,Корея коронавирус инфекциясы менен күрөшүүгө кыргыз республикасына гуманитардык жардам көрсөттү :: Назар Новости https://t.co/aIytX4KG5M,ULClOJNRJq3srG5,ru,,0,0,0,0,
2020-05-29 09:24:52+00:00,1266299457924067329,КПРФ в Новосибирске - Новосибирцы смогут сдать в аптеках тест на коронавирус https://t.co/DW3O2xOMjt,kprfnsk,ru,,1,0,0,0,
2020-05-29 09:24:05+00:00,1266299261030764545,Коронавирус и национальный менталитет https://t.co/sNrnskZEYs https://t.co/x6Nh6wjDnW,GolosAmeriki,ru,,0,2,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLMd3YUcAU7K7q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLMd3YUcAU7K7q?format=jpg&name=orig', altText=None)]"
2020-05-29 09:23:09+00:00,1266299028083372039,"На концерт не схожу, день рождения нормально не отмечу, я даже, блять погулять сходить не могу нормально. Спасибо 2020, спасибо коронавирус👍",preetty_anya,ru,,0,0,1,0,
2020-05-29 09:23:07+00:00,1266299020072247303,"Навоий вилоятининг 4 та ҳудуди коронавирус ўчоғига айланди, Шофиркон қизил ҳудудга киритилди

Батафсил: https://t.co/MvS2YiCn36 https://t.co/neHAfQr12E",reviewuznews,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLMDtFUMAIZ3yc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLMDtFUMAIZ3yc?format=jpg&name=orig', altText=None)]"
2020-05-29 09:23:04+00:00,1266299005081800708,"На свалку, так на свалку… 🦠 ПРАВИЛЬНЫМ ПУТЁМ... 👑🦠 #öбнулись #коронавирус #победобесие #парадпобеды https://t.co/zfd020Yffm #юмор #мем https://t.co/FEfTJmGkq4",memhumorist,ru,"['öбнулись', 'коронавирус', 'победобесие', 'парадпобеды', 'юмор', 'мем']",0,1,3,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLMPBTUEAItDnm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLMPBTUEAItDnm?format=jpg&name=orig', altText=None)]"
2020-05-29 09:22:49+00:00,1266298944063066112,"Ўшдаги туғруқхонада янги туғилган 5 чақалоқда коронавирус аниқланди
https://t.co/MyYhaN1J9A https://t.co/X0ICdkvZCI",uz_press,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLMK_oVAAEhsz3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLMK_oVAAEhsz3?format=jpg&name=orig', altText=None)]"
2020-05-29 09:22:46+00:00,1266298930121170945,Таиланд откроет международное авиасообщение 1 июля https://t.co/aRypvwGEhB #Таиланд #Авиасообщение #Вирус #Коронавирус #COVID19,AviaruNet,ru,"['Таиланд', 'Авиасообщение', 'Вирус', 'Коронавирус', 'COVID19']",0,0,0,0,
2020-05-29 09:22:41+00:00,1266298907929108480,Завершено расследование дела о распространении фейка о #коронавирус'е https://t.co/MT1eAhQcgB https://t.co/nw1507FbXO,jenkers_ru,ru,['коронавирус'],0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLMJNpUMAEitO-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLMJNpUMAEitO-?format=jpg&name=orig', altText=None)]"
2020-05-29 09:21:58+00:00,1266298731424395265,Звезда от филма „Заразяване” е с коронавирус https://t.co/IOnNlX1QMi,PlSlaveikov,bg,,0,0,0,0,
2020-05-29 09:21:43+00:00,1266298664953147393,"Теперь я знаю, где весь коронавирус в Твери.

На распродаже в Карусели. https://t.co/q5jBxWfZpE",ExPandaa,ru,,1,0,3,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLL7IMUwAc-gZM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLL7IMUwAc-gZM?format=jpg&name=orig', altText=None)]"
2020-05-29 09:20:24+00:00,1266298335171801088,Коронавирус в КЧР на 29 мая обнаружен у 56 человек https://t.co/LaM2OFtOTZ,novosti02_bf,ru,,0,0,0,0,
2020-05-29 09:20:14+00:00,1266298294424092673,"Навоийда карантин кучайтирилмоқда. Тошкентдан бир гуруҳ шифокорлар юборилди https://t.co/WQmtfsOCfI

Сўнгги кунларда айрим ҳудудларда аҳоли орасидан коронавирус инфекциясига чалинганлар учраётгани аҳолидан яна-да ҳушёр бўлиб, карантин қоидаларига қатъий амал... https://t.co/17JZlbnVm7",AniqUz,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLLlnOUcAISIyx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLLlnOUcAISIyx?format=jpg&name=orig', altText=None)]"
2020-05-29 09:20:04+00:00,1266298252665610244,За сутки 116 тысяч человек заразились COVID-19 #коронавирус #жертвы #статистика https://t.co/Ts0NgXvJWW,golosinfocom,ru,"['коронавирус', 'жертвы', 'статистика']",0,0,0,0,
2020-05-29 09:18:38+00:00,1266297889392738304,#Коронавирус и беременность: тестирование новорожденных и УЗИ раз в месяц https://t.co/lMNSysKgG8 https://t.co/k1Kkm2IuGN,jenkers_ru,ru,['Коронавирус'],0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLLOAAUwAUVOZc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLLOAAUwAUVOZc?format=jpg&name=orig', altText=None)]"
2020-05-29 09:18:20+00:00,1266297817112297474,Ростовский медуниверситет запустил экспресс-тестирование на коронавирус » Ростовская область сегодня! Новости Ростова-на-Дону и региона https://t.co/5TgDv5EVQa,ludmila17061,ru,,0,0,0,0,
2020-05-29 09:17:34+00:00,1266297620781096965,"Когда коронавирус никуда не делся, но в супермаркете ""Карусель"" объявили распродажу в связи с закрытием торговой точки. Инцидент произошёл в городе Дзержинск. https://t.co/PkR5klbC6L",rykov,ru,,3,8,10,1,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1266297584496177153/pu/img/UOoN2lfr8jMC2RCn.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1266297584496177153/pu/vid/504x272/x8WwY87Brnx2fBl4.mp4?tag=10', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1266297584496177153/pu/pl/-dkvGRSNyjWj3MI3.m3u8?tag=10', contentType='application/x-mpegURL', bitrate=None)], duration=49.7, views=1477, altText=None)]"
2020-05-29 09:16:57+00:00,1266297467986776064,"Умер кинорежиссер Самвел Гаспаров https://t.co/q5dKsMDX6s

Коронавирус собирает урожай...",Lagraziella17,ru,,0,0,0,0,
2020-05-29 09:16:02+00:00,1266297234678640640,"В двух соцучреждениях Тульской области у проживающих подтверждён коронавирус

В помещениях организована дополнительная дезинфекция. Болезнь в большей части протекает в легкой форме    https://t.co/87PqtVY96v https://t.co/prfw8Yc8a3",1Tulskiy,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLKnqJUwAQK6Yx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLKnqJUwAQK6Yx?format=jpg&name=orig', altText=None)]"
2020-05-29 09:16:00+00:00,1266297226025787397,"За сутки коронавирус выявили у 104 человек в Воронежской области

Об этом сообщили в региональном оперативном штабе по противодействию COVID-19 в пятницу, 29 мая. 

Подробнее на сайте ""Коммуны"":
https://t.co/1Ze5u6vjlv https://t.co/Xet1nPL2AT",KommunaNews,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLKnLOVAAEe7V5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLKnLOVAAEe7V5?format=jpg&name=orig', altText=None)]"
2020-05-29 09:15:51+00:00,1266297190953058307,"Италия, Коронавирус, Фонтана: «От 3-х Ломбарды смогут свободно двигаться». Столкновение между регионом и Гимбе. Это показывает уважение Фонтаны к лангобардам, которые могут свободно двигаться, вы делаете это хорошо.",GiovanniRoi,ru,,0,0,0,0,
2020-05-29 09:14:53+00:00,1266296946349633540,"А так можно было?

Коронавирус-инфо ещё не додумались? https://t.co/cyvmgVBIWS",mudzhyri,ru,,7,0,9,1,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLKWmyU4AETczZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLKWmyU4AETczZ?format=jpg&name=orig', altText=None)]"
2020-05-29 09:14:42+00:00,1266296902284275712,Корея коронавирус инфекциясы менен күрөшүүгө Кыргыз Республикасына гуманитардык жардам көрсөттү https://t.co/Eh23Ksc6pO через @KYRGYZTODAY - Кыргызстан бүгүн,Kyrgyztoday,ru,,0,0,0,0,
2020-05-29 09:14:42+00:00,1266296901088849923,"В Москве статистика летальных случаев от коронавируса  составляется по новой методике, одобренной ВОЗ. Об этом рассказал мэр Москвы Сергей Собянин.

#коронавирус
#стопкоронавирус https://t.co/HXFPPcYHj5",RostovRegion,ru,"['коронавирус', 'стопкоронавирус']",0,0,0,0,
2020-05-29 09:13:53+00:00,1266296695509225473,"Нема нови случаи на коронавирус во Кина, ама затоа у Македонија 48",bojankuk,sr,,2,1,1,0,
2020-05-29 09:13:24+00:00,1266296572372848642,"Большинство пляжей на курортах России планируется открыть с 1 июля, туристический сезон начнется со сдвигом на один месяц.

Фото: Андрей Юркин. Феодосия, Крым
https://t.co/zASvIvD154
#Туризм #Коронавирус #Эпидемия #Правительство #КурьерМедиа https://t.co/JI2wU1OhJH",courier_media,ru,"['Туризм', 'Коронавирус', 'Эпидемия', 'Правительство', 'КурьерМедиа']",0,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLJ-ISUwAgghiX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLJ-ISUwAgghiX?format=jpg&name=orig', altText=None)]"
2020-05-29 09:12:22+00:00,1266296313060012038,"Коронавирус и беременность: тестирование новорожденных и УЗИ раз в месяц

Министерство здравоохранения выпустило методические рекомендации по организации медицинской помощи беременным, роженицам и новорожденным при коронавирусной инфекции https://t.co/i4aTvVjfhi",Radio_BFM,ru,,0,1,1,0,
2020-05-29 09:11:26+00:00,1266296078065786883,"Орусиянын 85 аймагынан жалпы 387 миң 623 адамдан коронавирус аныкталды. 4 миң 374 адам каза болсо, 159 миң 257 бейтап айыгып чыкты. https://t.co/f5QVsjTCg6",superkg2006,ru,,0,0,0,0,
2020-05-29 09:11:03+00:00,1266295982720823299,В Красноярске 90-летняя бабушка поборола коронавирус:https://t.co/sy3A2XQpLY,NiaKrk,ru,,0,0,0,1,
2020-05-29 09:10:43+00:00,1266295899258449921,"Кургинян: коронавирус — его цель, авторы и хозяева. 4 серия: Кто ответит за сотни тысяч смертей? https://t.co/H3pTN3erx7",northlork,ru,,0,0,0,0,
2020-05-29 09:10:18+00:00,1266295793213829121,"Белорусская милиция отказалась возбуждать уголовное дело в отношении Александра Лукашенко за то, что он «не смог уберечь белорусов от опасной инфекции». Об этом 28 мая сообщил инициатор дела Александр Матвеев. #ЛукашенкоАлександр  #Коронавирус  #Белоруссия
https://t.co/wIXf6FkZRg https://t.co/QPZgp9tnHl",rusnextru,ru,"['ЛукашенкоАлександр', 'Коронавирус', 'Белоруссия']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLJT6_UYAInCNl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLJT6_UYAInCNl?format=jpg&name=orig', altText=None)]"
2020-05-29 09:10:06+00:00,1266295742659887104,В Украине 429 новых случаев COVID-19 #коронавирус #жертвы #статистика https://t.co/QU9BryOSCP,atinform,ru,"['коронавирус', 'жертвы', 'статистика']",0,0,0,0,
2020-05-29 09:10:03+00:00,1266295732027310082,#LentaKTK - Китакюсю қаласында індеттің екінші толқыны басталғандығы жарияланды #карантин #коронавирус #ауру https://t.co/WTSt2P8F4a,KTKnewsKAZ,ru,"['LentaKTK', 'карантин', 'коронавирус', 'ауру']",0,0,0,0,
2020-05-29 09:09:12+00:00,1266295517442531329,"103-летняя старушка заборола ковид-19 и отметила победу пивком; директор техасской школы проехал 1500 миль, чтобы поздравить 240 выпускников; а также духоподъемное видео из Дагестана — в дайджесте хороших новостей про коронавирус.

https://t.co/XxOePZ9b8x",disgusting_men,ru,,0,5,20,0,
2020-05-29 09:09:12+00:00,1266295517350256643,"За сутки в России выявили 8572 заболевших, вылечились 8264 человека, скончались - 232. В Коми 24 новых случаев заражения коронавирусом, 23 человека выздоровели, умер 1. По числу заболевших Коми на 59 месте. #COVID19 #COVIDー19 #коронавирус #Сыктывкар #Коми https://t.co/hKrbAIx010",o_berezovskaya,ru,"['COVID19', 'COVIDー19', 'коронавирус', 'Сыктывкар', 'Коми']",1,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLIhT1U8AEEtrD?format=png&name=small', fullUrl='https://pbs.twimg.com/media/EZLIhT1U8AEEtrD?format=png&name=orig', altText=None)]"
2020-05-29 09:09:07+00:00,1266295493979549700,"Коронавирус в Армении: 460 новых случаев, скончались еще 8 человек 
Количество случаев заражения коронавирусом в Армении увеличилось до 8676. За минувшие сутки выявлено 460 новых случаев. Умерли от осложнений COVID-19 120 человек (плюс…
Подробнее на https://t.co/pqZNDZyDBF https://t.co/tBmoolhf4V",Yerkramas,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLJCoJUwAAOEZr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLJCoJUwAAOEZr?format=jpg&name=orig', altText=None)]"
2020-05-29 09:08:58+00:00,1266295457724030976,В Приангарье за сутки выявили коронавирус у 104 вахтовиков https://t.co/AfnbQK6J5N,EuropeanFront,ru,,0,0,0,0,
2020-05-29 09:08:06+00:00,1266295241255948293,"В ДНР зарегистрировано более 500 больных COVID-19

https://t.co/2MStJgFYJl

#COVID19 #Донецкоевремя #коронавирус #МинздравДНР #Новости, #Новороссия #Новости https://t.co/QJ3jPtUeEG",HotlineDNR,ru,"['COVID19', 'Донецкоевремя', 'коронавирус', 'МинздравДНР', 'Новости', 'Новороссия', 'Новости']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLIz22VcAAAoOy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLIz22VcAAAoOy?format=jpg&name=orig', altText=None)]"
2020-05-29 09:08:05+00:00,1266295235249713162,"Жизнь без кафе и путешествий: как коронавирус изменил поведение общества.
К чему привели последствия от ограничений, рассказал социальный антрополог.
https://t.co/xdYuCPk3ZL https://t.co/i24K4mD9TT",dnevnikspb,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLIzYoUEAEEo-a?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLIzYoUEAEEo-a?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EZLIzi6U8AQVjoL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLIzi6U8AQVjoL?format=jpg&name=orig', altText=None)]"
2020-05-29 09:08:02+00:00,1266295225175040000,"Италия, Коронавирус, обвинение против Ломбардии: «Данные скорректированы, чтобы избежать новых закрытий». Но Ломбардия новые затворы являются наиболее катастрофическим выбором, вы никогда не должны делать это.",GiovanniRoi,ru,,0,0,0,0,
2020-05-29 09:07:41+00:00,1266295135165243399,Коронавирус в Таджикистане: сохранение власти либо забота о народе? https://t.co/XFw9W2GXad через @YouTube,habarho,ru,,0,0,1,0,
2020-05-29 09:06:59+00:00,1266294959889453057,Коронавирус против Китая? https://t.co/ACco15igG7,vic_fort,ru,,0,0,0,0,
2020-05-29 09:06:16+00:00,1266294779920277509,В Минздраве назвали дату окончания эпидемия коронавируса в Украине: Коронавирус… https://t.co/44MlPvVnUK #Никополь,nikopol_news,ru,['Никополь'],0,0,0,0,
2020-05-29 09:06:15+00:00,1266294774434197504,Каждый раз коробит от фразы «победил коронавирус» в значении «выздоровел»,soulmusic,ru,,0,0,0,0,
2020-05-29 09:04:40+00:00,1266294374868021251,Коронавирус вынес приговор «медицинским» реформам Кремля - Свободная Пресса https://t.co/DsvNve7tZk,ne_aton,ru,,0,0,0,0,
2020-05-29 09:04:38+00:00,1266294367716696065,Само 8 нови случая на коронавирус в България https://t.co/tWGdIjffLF,GivkoTenev,bg,,0,0,0,0,
2020-05-29 09:04:36+00:00,1266294359697141762,"ОПУБЛИКОВАНА ИНФОРМАЦИЯ ПО КОРОНАВИРУСУ В ГОРОДАХ И РАЙОНАХ ПЕНЗЕНСКОЙ ОБЛАСТИ

Сведения из оперативного штаба - https://t.co/WnFTTTyq57 

#пенза #пнз #penza #pnz #пензавзгляд #новости #горячиеновости #коронавирус #вирус #китай #кнр #ухань #эпидемия #пандемия #covid #covid2019 https://t.co/chTt4Uc6IZ",penzavzglyad,ru,"['пенза', 'пнз', 'penza', 'pnz', 'пензавзгляд', 'новости', 'горячиеновости', 'коронавирус', 'вирус', 'китай', 'кнр', 'ухань', 'эпидемия', 'пандемия', 'covid', 'covid2019']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLH8CMU0AM0Cky?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLH8CMU0AM0Cky?format=jpg&name=orig', altText=None)]"
2020-05-29 09:04:01+00:00,1266294214289022976,Около 50 россиян вылетят 31 мая из Афин в Москву вывозным рейсом https://t.co/DfL06bxUPu #Греция #Афины #AegeanAirlines #Вирус #Коронавирус #РФ,AviaruNet,ru,"['Греция', 'Афины', 'AegeanAirlines', 'Вирус', 'Коронавирус', 'РФ']",0,0,0,0,
2020-05-29 09:03:22+00:00,1266294049725485056,"#остаюсьдома, чтобы не добавлять работы докторам... #COVIDнепобедит👊 #карантин😷🤯🤪 #коронавирус⛑️🧫👑💉🆘 #каждыйврачглавный
#скорообнимимся🤗 #спасибоврачам 
.
Есть три незаменимых лекарства на земле: природа, любовь и… https://t.co/qjc0sKO9Xi",radugaonline19,ru,"['остаюсьдома', 'COVIDнепобедит', 'карантин', 'коронавирус', 'каждыйврачглавный', 'скорообнимимся', 'спасибоврачам']",0,0,0,0,
2020-05-29 09:03:07+00:00,1266293984319528960,#новости #беларусь #шутка #анекдот #мем #прикол #коронавирус #юмор. https://t.co/GN6VByrBHz #новости #беларусь #шутка #анекдот #мем #прикол #коронавирус #юмор https://t.co/ibpjiHJGSy,BelnovostiBy,und,"['новости', 'беларусь', 'шутка', 'анекдот', 'мем', 'прикол', 'коронавирус', 'юмор', 'новости', 'беларусь', 'шутка', 'анекдот', 'мем', 'прикол', 'коронавирус', 'юмор']",0,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLHqsHUYAYW_DQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLHqsHUYAYW_DQ?format=jpg&name=orig', altText=None)]"
2020-05-29 09:02:40+00:00,1266293872092569600,https://t.co/AQKAxWOt9p #наМатче #Новости #Спорт #Футбол #Англия #ПремьерЛига #Коронавирус #onMatch #News #Sport #Football #England #PremierLeague #COVID19,onMatchru,qme,"['наМатче', 'Новости', 'Спорт', 'Футбол', 'Англия', 'ПремьерЛига', 'Коронавирус', 'onMatch', 'News', 'Sport', 'Football', 'England', 'PremierLeague', 'COVID19']",0,0,1,0,
2020-05-29 09:02:40+00:00,1266293870662279170,"Медреформа имени Супрун добралась до медицинских вузов

Коронавирус и карантин на Украине, увы, отодвинули на второй план примечательные события, связанные с внедрением с 1 апреля второго этапа медреформы, которую по праву можно называть именем американской гражданки Уляны Суп... https://t.co/jQK2AW4x1f",_Naspravdi_,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLHkIwUcAAQxEr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLHkIwUcAAQxEr?format=jpg&name=orig', altText=None)]"
2020-05-29 09:02:07+00:00,1266293735605669888,"В Пензенской области подхватили коронавирус еще трое детей
https://t.co/IXxJVor919 https://t.co/YOq0Cymnlc",1pnzportal,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLHcQFU0AATvTs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLHcQFU0AATvTs?format=jpg&name=orig', altText=None)]"
2020-05-29 09:01:55+00:00,1266293685617954818,"Оформить пособия оффлайн: квест в условиях коронавируса https://t.co/6FpgOjKljC

Пару месяцев назад наша привычная жизнь круто изменилась: пандемия, коронавирус, самоизоляция, дистанционная работа – эти слова сейчас отражают нашу реальность. И совершенно логично, что большинст... https://t.co/2x7etAY1v0",prokuzbass,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLHZU5UcAc2mXJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLHZU5UcAc2mXJ?format=jpg&name=orig', altText=None)]"
2020-05-29 09:00:18+00:00,1266293275922558980,"Глава Минздрава Степанов: 110 медучреждений, которые включили в перечень больниц, лечащих COVID-19, получат финансирование только за апрель
 #китайскийкоронавирус #коронавирус #коронавирус2019nCoV #коронавирусCovid19 #коронавирусSARSCoV2 https://t.co/TxHZnKy2ki https://t.co/QWTleor7Oh",InfoProstirUA,ru,"['китайскийкоронавирус', 'коронавирус', 'коронавирус2019nCoV', 'коронавирусCovid19', 'коронавирусSARSCoV2']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZLHBgsUYAYQApg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZLHBgsUYAYQApg?format=jpg&name=orig', altText=None)]"
2020-05-29 09:00:12+00:00,1266293250349920258,"Россия:
• активных случаев — 223'992 (0,153% населения);
• заражений — 387'623;
• выздоровлений — 159'257;
• смертей — 4'374 (летальность 1,13%);
• коэффициент распространения коронавируса — 0,94.
#коронавирус #россия #статистика
https://t.co/K5Cuq9J5iV",telemedexpert,ru,"['коронавирус', 'россия', 'статистика']",0,0,3,0,
